created_at,text,sentiment
2023-02-13 11:06:42+00:00,"Do you use a Condom to protect yourself from Unwanted pregnancy or STIs?

Follow advice so you can protect yourself from Life's adversities
#UsiplugKamaHujawrap 
#WorldCondomDay",0.2023
2023-02-13 11:06:28+00:00,"Tonight proved one thing: Rihanna is not the performer nor vocalist y’all made her out to be. Despite her pregnancy, the performance was VERY tired and dead.",-0.8793
2023-02-13 11:06:00+00:00,"If you don’t announce your pregnancy while singing and dancing on stage with a bunch of buff dudes thrusting, I don’t want to hear about it.",0.0772
2023-02-13 11:05:35+00:00,"Tory UK

20% of all pregnancy terminations because parent(s) can't afford to have baby

⚫️Support during pregnancy
⚫️Support for families and children
⚫️Free pre-school
⚫️Free school meals for all children
⚫️Employers unable to dismiss pregnant women
⚫️Maternity/Paternity Leave",-0.0516
2023-02-13 11:03:59+00:00,Not me trying to get informed on the game rather than Rihanna's pregnancy reveal byanzeee,0.0
2023-02-13 11:03:58+00:00,"rihanna was and always will be my favourite female artist of all time, the sheer iconicness to have a baby 9 months ago, agree to do the superbowl and perform and reveal your 2nd pregnancy during said superbowl…",0.3612
2023-02-13 11:03:22+00:00,I can’t believe Rihanna announced her pregnancy at the Super Bowl,0.5994
2023-02-13 11:02:45+00:00,how come Seyi Shay didn't tell us about Rihanna's pregnancy,0.0
2023-02-13 11:02:43+00:00,"There’s hella critique behind Rihanna’s HT performance 

If she danced her ass off now, they’ll say she’s doing too much and should’ve toned it down because of her pregnancy 

Damned if she does or doesn’t 🙄",-0.7269
2023-02-13 11:02:42+00:00,N*ggas   had not healed from Rihanna's 1st pregnancy and now she expectant again 😂😂😂. A$ap Rocky literally embodies the abbre. Asap.,0.0
2023-02-13 11:01:41+00:00,Thank God for pregnancy kaRiri yeeyi weekend yonke bekugcwele abaseshi mbumbuli on tl,0.5574
2023-02-13 11:01:28+00:00,There was a successful pregnancy reveal at the SuperBowl halftime show. That was all she gave tbh.,0.5859
2023-02-13 11:01:18+00:00,conspiracy theory that it isn’t a second baby and instead one long pregnancy,-0.5267
2023-02-13 11:01:09+00:00,"Apart from pregnancy, what else do sperm do in a woman's body",0.0
2023-02-13 11:00:38+00:00,Also… Hoping for a world tour announcement and getting a pregnancy reveal… Miss Someone better not be taking notes,0.6249
2023-02-13 10:59:45+00:00,If they not supportive during your pregnancy best believe you gonna be a single mother just married,0.5126
2023-02-13 10:59:22+00:00,Like sis could have just made an IG pregnancy announcement.,0.3612
2023-02-13 10:59:03+00:00,how lucky were we that A$AP and Rihanna put us all on their pregnancy announcement mailing list,0.4215
2023-02-13 10:59:01+00:00,"People thought they were getting a Rih Rih world tour announcement tonight..looks like they got a pregnancy announcement instead. 

#Rihanna #RIHRIH",0.3612
2023-02-13 10:58:49+00:00,Who knows emergency non pregnancy pills ?,-0.3818
2023-02-13 10:56:59+00:00,ALSO ! I find that super funny that women want to run the world &amp; be indépendant &amp; empowering but still they are using a pregnancy to excuse the fact that a performance was not that good. You can not dance so much when you pregnant (some women do btw) but you can sing LIVE !,0.3559
2023-02-13 10:56:06+00:00,pregnancy has made me so sensitive to everything &amp; everyone around me. i can’t help but feel everything..,0.2144
2023-02-13 10:54:57+00:00,"Most interesting part of that performance was the pregnancy announcement. Sis, really gave us nothing.",0.4576
2023-02-13 10:54:53+00:00,"can we talk about Rihanna though. wow, just wow 😍 amazing performance and her announcing her pregnancy 🥹. definitely watching her performance again! best of the best 💙. forever cheering my caribbean sister on!!! #Rihanna #SuperBowlLVII #FentyBowl",0.9817
2023-02-13 10:54:20+00:00,"Ffs I was afraid of eating sushi, public transport and straining doing laundry in my pregnancy. Meanwhile Rhianna performs 12 hit singles in 14 minutes at the superbowl halftime show. 🤦🏽‍♀️ #showoff",-0.7269
2023-02-13 10:54:17+00:00,Don’t forget Bey also announced her pregnancy on stage. What’s w on stage pregnancy reveals…just tweet it. 💕 #jokes,-0.2263
2023-02-13 10:52:27+00:00,A visibly pregnant Rihanna performed at the Superbowl last night and that is awesome. It's also a good time to remind people that Black women are 3 times more likely to die from a pregnancy-related cause than white women in the US and perhaps we should do something about that.,0.4284
2023-02-13 10:52:18+00:00,"hi guys for proj purpose
is teenage pregnancy a mistake or choice?",-0.34
2023-02-13 10:51:40+00:00,just watched it and that was genuinely so bad… congrats on her pregnancy though but i feel like she shouldn’t have been doing this if she knew she couldn’t give it her all,0.6797
2023-02-13 10:51:40+00:00,Nah I'm still heartbroken about that pregnancy cause now the album will come in 2030 (that's if we're lucky),-0.6908
2023-02-13 10:50:49+00:00,"You'll never truly understand
Marriages
Divorces
Childbirth
Parenting
Death of a loved one
Relationship
Until it actually happens to you
Theories and assumptions of situations in life aren't realities
You think you are smarter than most until life humbles you when it's your turn.",0.1516
2023-02-13 10:50:20+00:00,"Even though Rihanna herself is revealing her pregnancy, you’ll still have people writing essays as to why you should not say anything…please get a life.",0.0
2023-02-13 10:50:14+00:00,"I don't think I've read it yet because the news of her pregnancy takes the cake but like... Rihanna was lipsynching the whole time, right?",0.0
2023-02-13 10:50:00+00:00,"She announced a pregnancy so we are expecting an album and a world tour!

#AppleMusicHalftime
#SuperBowlLVII",0.0
2023-02-13 10:48:37+00:00,"That’s Twitter updated on 2023. Now time to watch that pregnancy announcement.

#Rihanna #SuperBowlLVII #AppleMusicHalftime",0.0
2023-02-13 10:46:25+00:00,the pregnancy perfomance comparisons is the weirdest shit that has ever happened since the very beginning of the hive/navy war..,-0.6705
2023-02-13 10:44:40+00:00,"Calling Super Bowl a billionaire’s pregnancy reveal? 

You lot!",0.636
2023-02-13 10:44:38+00:00,"all the ppl talking about "" stop assuming things about riri, it's hard to lose the baby pouch after a pregnancy "" annoy me sm bc u can tell when it's a baby pouch or a pregnant belly ffs.",-0.9001
2023-02-13 10:44:22+00:00,Valentine will come and go but pregnancy will stay 😌😒,0.0
2023-02-13 10:44:05+00:00,Anybody catch the score of the game during Rihanna's pregnancy announcement last night?,0.0
2023-02-13 10:43:21+00:00,"well it was basically just a large pregnancy announcement.. Loved the song choices. But no outfit changes, no features, no special effects. The only „show“ aspect were the dancers. Even though it’s amazing to just do all of it on your own i think it was a lil boring #HalftimeShow",0.34
2023-02-13 10:41:46+00:00,And congratulations on her pregnancy!,0.636
2023-02-13 10:40:51+00:00,I’m at that awkward stage of pregnancy where absolutely nothing fits me except for leggings and baggy tops🫠 can’t wait to wear cute maternity dresses when the weather gets better,0.6486
2023-02-13 10:39:30+00:00,No matter how bad my pregnancy gets once my son starts kicking me my whole world light up.,-0.6808
2023-02-13 10:38:28+00:00,Rihanna’s performance was real nice &amp; if she really is pregnant then we gotta give her credit where it’s due. I can only imagine the effects pregnancy has on the body tbh,0.6597
2023-02-13 10:38:09+00:00,"This entitlement to dictate what pregnant black women do with their bodies just because they’re celebs. 

The same black women that are the most at risk of pregnancy complications &amp; death during childbirth",-0.7414
2023-02-13 10:38:04+00:00,Rihanna’s pregnancy announcement after the Super Bowl is a sign to get pregnant,0.5994
2023-02-13 10:37:27+00:00,"Rihanna's pregnancy has taken the spotlight away from the super bowl

ASAP Rocky  is a sharp shooter",0.5994
2023-02-13 10:37:01+00:00,The truth is pregnancy rumour is 100% rubbish. Cause dilraba basically always working lmao just because she doesnt filming a new drama it doesnt mean she become jobless like yall dumb haters.,0.296
2023-02-13 10:35:55+00:00,"People who claim childbirth is the most painful experience known, didn’t hear round one of #popmaster today.",-0.4927
2023-02-13 10:35:22+00:00,Naaaa the way Rihanna revealed her pregnancy?? @ the fucking Super Bowl. An. Actual. Queen. 🥺❤️,0.676
