created_at,text,sentiment
2023-02-13 18:32:27+00:00,As a non celebrity I don’t understand announcing a pregnancy. Y’all will have to assume I was pregnant when I pop out with a child. There will never be a picture of a pregnant Tam. My body dysmorphia will not allow it 😂,-0.1695
2023-02-13 18:32:23+00:00,"I perhaps have a stomach virus … no it’s not pregnancy it couldn’t be hahaha no, I just drank coffee that’s all",0.0516
2023-02-13 18:31:59+00:00,"Why is everyone excited about Rhianna's pregnancy.

TWEEPS, It's nature",0.34
2023-02-13 18:31:47+00:00,"Anabel They Fake Pregnancy For Sugar Daddy Way Don Use Her Womb For Ritual 😂 😂 😂

This life no balance sha",-0.6486
2023-02-13 18:31:43+00:00,Pregnancy discrimination is very real,0.0
2023-02-13 18:31:38+00:00,I'm thinking of a word -- 'TokoGraphy.' Could it mean the process of recording  pregnancy?,0.0
2023-02-13 18:31:25+00:00,Rihanna probs did the superbowl j as a pregnancy announcement,0.0
2023-02-13 18:31:14+00:00,"Really just all belly, every single pregnancy 🙄 I wanna chubby face and the pregnant nose so bad lmao",-0.0805
2023-02-13 18:30:40+00:00,wishing pregnancy on everybody fucking tomorrow !! 💘,0.3578
2023-02-13 18:30:33+00:00,I didn’t watch the Super Bowl just Rihanna’s pregnancy announcement ❤️ but can anyone tell me was there even one SINGLE AD about conservation?,0.3506
2023-02-13 18:30:00+00:00,Is a pregnancy test sick?,-0.5106
2023-02-13 18:29:42+00:00,I’m already tired of hearing about RiRi’s pregnancy and there’s MONTHS to go,-0.4404
2023-02-13 18:29:27+00:00,How can you come back from a pregnancy break with another pregnancy,0.0
2023-02-13 18:29:10+00:00,My favorite thing about pregnancy is when water gives me heart burn🙃,0.4588
2023-02-13 18:28:36+00:00,rihanna's performance was so mid that everyone's discussing her pregnancy instead of the actual performance🥱,0.0
2023-02-13 18:28:14+00:00,"Rihanna Pregnancy Era Returns 🤰👑💋
Here's a thread of Best of Rihanna's Maternity Style 👇👇👇👇

Congrats @rihanna
@asvpxrocky

#Rihanna #SuperBowl #Riri #rihannapregnant #ASAPRocky #ValentinesDay #FentyBowl",0.8225
2023-02-13 18:27:11+00:00,My TL is mostly depressing so I love seeing the wedding and pregnancy content from OT it’s genuinely a lovely break from the doom and gloom,0.3108
2023-02-13 18:27:05+00:00,"Rihanna is a very stunning woman.
How did she hack the pregnancy nose thing?
I want to know her secrets.",0.4927
2023-02-13 18:26:39+00:00,Is it really necessary for them to give me a pregnancy test every time I come to the doctors office,0.0
2023-02-13 18:26:38+00:00,"She could care less about the Super Bowl, that was her pregnancy reveal😂👑",0.7806
2023-02-13 18:26:06+00:00,"Pregnancy aside, Rihanna has never been one of those artists who are big on choreography. Watch any video of hers. She moves her body just like us dancing at the club or moves ‘sexy’ and her videos are hot because she is.  I’d call her more of a hit maker than a dancer.",0.3612
2023-02-13 18:25:52+00:00,"Giving women the option for abortions during the early stages of pregnancy is one thing. 

Politicians wearing abortion pins and allowing women to go full term then deliver and killing the new born baby is another.",-0.4588
2023-02-13 18:25:43+00:00,just bought a pregnancy test for the first time and wow,0.5859
2023-02-13 18:24:55+00:00,Why y’all comparing pregnancy performances? This is why Beyoncé &amp; Rihanna don’t give us much in the first place. Y’all are insufferable.,0.0
2023-02-13 18:24:40+00:00,Sitting back and doing math on someone else pregnancy out of concern if she’s rested is weird as hell lmao. A stranger,-0.34
2023-02-13 18:24:31+00:00,Tomorrow will come and go but pregnancy will stay🤷,0.0
2023-02-13 18:24:04+00:00,I’m convinced my hips will come in after pregnancy but baby we ain’t doing that one 😂😂😂 cause I’ll be fine af but it’ll be a child here and that ain’t no even swap for me so ima remain hipless for the time being unless I find a successful workout routine,0.7543
2023-02-13 18:23:21+00:00,That was the most expensive pregnancy reveal I’ve ever seen! It literally could have been free!,0.5972
2023-02-13 18:23:18+00:00,why all the cardinal sign horoscopes talking abt pregnancy,0.0
2023-02-13 18:23:17+00:00,props to none of rihanna’s dancers for leaking her pregnancy during the rehearsal period,0.0
2023-02-13 18:22:52+00:00,Called my pregnant wife Biggie with Smalls and now I’m in trouble or something. #WifeyLove #baby #pregnant #pregnancy #PregnantWife #dadjokes,-0.4019
2023-02-13 18:22:50+00:00,Everybody is so busy with the pregnancy y'all overlooked Riri patting her 😸 and sniffing her fingers with a lil a wink 😆,-0.0258
2023-02-13 18:22:43+00:00,we speak about the negative side effects of pregnancy on this platform every two weeks oro monthly but there’s a pikninny asshole wanting a woman in her second trimester to leap off a building and change into 5 different outfits all singing live and breakdancing in 13minutes.,-0.3291
2023-02-13 18:22:31+00:00,"Pregnancy cravings 184947393 - 0 Tehlai

Why am I crying for pizza 😩",-0.4767
2023-02-13 18:22:17+00:00,On the train hearing females gossiping about Rihanna’s pregnancy,-0.3818
2023-02-13 18:22:09+00:00,Fear of parasites 🤝 fear of pregnancy,-0.7506
2023-02-13 18:22:07+00:00,"I haven’t even had my daughter yet and everyone’s telling me to go for 2 under 2. 

This has been an amazing pregnancy &amp; I know I’m very fortunate to voice that, but my family, Vic, &amp; his family out they rabbit ass mind 😂",-0.3079
2023-02-13 18:21:54+00:00,"i really thought riri would be dropping tour dates after that superbowl performance, yeah instead she gave us another pregnancy announcement, and im so so happy for her",0.8068
2023-02-13 18:21:51+00:00,fave must have been under so much pressure these past couple of months. hope she can enjoy the rest of her pregnancy in peace.,0.8756
2023-02-13 18:20:55+00:00,"this boy said “you had noodles, crawfish, meat &amp; rice, &amp; now cookies..are you pregnant?” and all I could do was stare back bc im really a fat bitch fr😭😭😭😭😭😭like no pregnancy nothing just a big greedy hoe",-0.6504
2023-02-13 18:20:23+00:00,"She killed it. I was too distracted during the live show about her pregnancy. But she put on a damn good show. The way she moved across the stage, joined the dancers, &amp; the song playlist was amazing. She just had a baby 9 months ago &amp; is pregnant again. She is a baddie. #Rihanna",0.4678
2023-02-13 18:20:19+00:00,Rihanna’s super bowl performance was her pregnancy announcement 😭,0.5994
2023-02-13 18:19:55+00:00,“She tested positive for pregnancy”,0.5574
2023-02-13 18:19:01+00:00,Men will use pregnancy to destroy your career.,-0.5423
2023-02-13 18:18:18+00:00,Pregnancy will never be same for all women.,0.0
2023-02-13 18:18:17+00:00,It’s sick that people are really disappointed and/or complaining about Rihanna’s performance as if pregnancy isn’t the hardest thing a woman’s body will go through.,-0.8297
2023-02-13 18:17:13+00:00,Telling a man to nut in you is some shit I’ll never say. I’m too damn scared of pregnancy lol,-0.7506
2023-02-13 18:17:08+00:00,"Back with your regular pregnancy updates just to say:
1) pregnancy memory loss is very real, I’ve forgotten more things in the last few weeks than I have the entirety of my life + I can’t remember anyone I run into that I don’t already know very well 
2) nesting is very real",-0.2665
2023-02-13 18:17:03+00:00,"It's really amazing to me how... you know, sometimes, you can just receive these gifts and... I didn't ask for a pregnancy stone son, but...",0.624
2023-02-13 18:16:37+00:00,Lmao y’all thought y’all were getting a tour announcement from Rihanna post Super Bowl but y’all got a pregnancy announcement 💀💀💀,0.5994
2023-02-13 18:16:10+00:00,The tweets I’ve seen does the hive actually like bey? 😭😭 cause using her pregnancy performances knowing she almost lost her life to compare and compete is insane Omg.,-0.2975
